title,url,publishedDate,dateObject
Mayor orders inquiry into allegation against Niravu Vengeri,https://www.thehindu.com/news/cities/kozhikode/mayor-orders-inquiry-into-allegation-against-niravu-vengeri/article26620105.ece,23 Mar 2019,2019-03-23 00:00:00
"Out, unctuous polish: People are finally speaking up, loudly, publicly",https://www.thehindu.com/opinion/columns/out-unctuous-polish-people-are-finally-speaking-up-loudly-publicly/article26608382.ece,23 Mar 2019,2019-03-23 00:00:00
"General election 2019 live | Congress, NCP seat-sharing pact, Deve Gowda fielded from Tumkur, Akhilesh Yadav terms BJP ‘schizophrenic’: Politics, as it happened on March 23, 2019",https://www.thehindu.com/elections/lok-sabha-2019/general-election-2019-live-updates-march-23-2019/article26617977.ece,23 Mar 2019,2019-03-23 00:00:00
White cop cleared in fatal shooting of black teenager,https://www.thehindu.com/news/international/white-cop-cleared-in-fatal-shooting-of-black-teenager/article26617420.ece,23 Mar 2019,2019-03-23 00:00:00
French government gets tough on ‘yellow vest’ demonstrators,https://www.thehindu.com/news/international/french-government-gets-tough-on-yellow-vest-demonstrators/article26617352.ece,23 Mar 2019,2019-03-23 00:00:00
Students allege ‘torture’ by principal,https://www.thehindu.com/news/cities/kozhikode/students-allege-torture-by-principal/article26614785.ece,23 Mar 2019,2019-03-23 00:00:00
"JNU students continue hunger strike, 1 hospitalised",https://www.thehindu.com/news/cities/Delhi/jnu-students-continue-hunger-strike-1-hospitalised/article26614694.ece,23 Mar 2019,2019-03-23 00:00:00
Decision to join politics was on the cards,https://www.thehindu.com/news/cities/Delhi/decision-to-join-politics-was-on-the-cards/article26614626.ece,23 Mar 2019,2019-03-23 00:00:00
Gambhir begins political innings with team BJP,https://www.thehindu.com/news/cities/Delhi/gambhir-begins-political-innings-with-team-bjp/article26614572.ece,23 Mar 2019,2019-03-23 00:00:00
Greens take out protest march in Eloor,https://www.thehindu.com/news/cities/Kochi/greens-take-out-protest-march-in-eloor/article26614559.ece,23 Mar 2019,2019-03-23 00:00:00
Security stepped up for IPL opener,https://www.thehindu.com/news/cities/chennai/security-stepped-up-for-ipl-opener/article26614469.ece,23 Mar 2019,2019-03-23 00:00:00
Three Jacobite dioceses to boycott elections,https://www.thehindu.com/news/national/kerala/three-jacobite-dioceses-to-boycott-elections/article26613937.ece,23 Mar 2019,2019-03-23 00:00:00
"Family, teachers seek justice in Pandit’s ‘custodial death’",https://www.thehindu.com/news/national/other-states/family-teachers-seek-justice-in-pandits-custodial-death/article26613833.ece,23 Mar 2019,2019-03-23 00:00:00
